FontFamilyName, FontSize, Width, dpiX, dpiY
Matura MT Script Capitals, 22, 19, 96, 96
Matura MT Script Capitals, 23, 20, 96, 96
Matura MT Script Capitals, 24, 21, 96, 96
Matura MT Script Capitals, 25, 22, 96, 96
Microsoft Himalaya, 2, 1, 96, 96
Microsoft Himalaya, 3, 1, 96, 96
Microsoft Himalaya, 4, 2, 96, 96
Microsoft Himalaya, 5, 2, 96, 96
Microsoft Himalaya, 6, 3, 96, 96
Microsoft Himalaya, 7, 3, 96, 96
Microsoft Himalaya, 8, 4, 96, 96
Microsoft Himalaya, 9, 4, 96, 96
Microsoft Himalaya, 10, 4, 96, 96
Microsoft Himalaya, 11, 5, 96, 96
Microsoft Himalaya, 12, 5, 96, 96
Microsoft Himalaya, 13, 6, 96, 96
Microsoft Himalaya, 14, 6, 96, 96
Microsoft Himalaya, 15, 7, 96, 96
Microsoft Himalaya, 16, 7, 96, 96
Microsoft Himalaya, 17, 8, 96, 96
Microsoft Himalaya, 18, 8, 96, 96
Microsoft Himalaya, 19, 8, 96, 96
Microsoft Himalaya, 20, 9, 96, 96
Microsoft Himalaya, 21, 9, 96, 96
Microsoft Himalaya, 22, 10, 96, 96
Microsoft Himalaya, 23, 10, 96, 96
Microsoft Himalaya, 24, 11, 96, 96
Microsoft Himalaya, 25, 11, 96, 96
Microsoft JhengHei, 2, 2, 96, 96
Microsoft JhengHei, 3, 2, 96, 96
Microsoft JhengHei, 4, 3, 96, 96
Microsoft JhengHei, 5, 4, 96, 96
Microsoft JhengHei, 6, 5, 96, 96
Microsoft JhengHei, 7, 5, 96, 96
Microsoft JhengHei, 8, 6, 96, 96
Microsoft JhengHei, 9, 7, 96, 96
Microsoft JhengHei, 10, 8, 96, 96
Microsoft JhengHei, 11, 9, 96, 96
Microsoft JhengHei, 12, 9, 96, 96
Microsoft JhengHei, 13, 10, 96, 96
Microsoft JhengHei, 14, 11, 96, 96
Microsoft JhengHei, 15, 12, 96, 96
Microsoft JhengHei, 16, 12, 96, 96
Microsoft JhengHei, 17, 13, 96, 96
Microsoft JhengHei, 18, 14, 96, 96
Microsoft JhengHei, 19, 15, 96, 96
Microsoft JhengHei, 20, 15, 96, 96
Microsoft JhengHei, 21, 16, 96, 96
Microsoft JhengHei, 22, 17, 96, 96
Microsoft JhengHei, 23, 18, 96, 96
Microsoft JhengHei, 24, 19, 96, 96
Microsoft JhengHei, 25, 19, 96, 96
Microsoft JhengHei Light, 2, 1, 96, 96
Microsoft JhengHei Light, 3, 2, 96, 96
Microsoft JhengHei Light, 4, 3, 96, 96
Microsoft JhengHei Light, 5, 4, 96, 96
Microsoft JhengHei Light, 6, 4, 96, 96
Microsoft JhengHei Light, 7, 5, 96, 96
Microsoft JhengHei Light, 8, 6, 96, 96
Microsoft JhengHei Light, 9, 7, 96, 96
Microsoft JhengHei Light, 10, 7, 96, 96
Microsoft JhengHei Light, 11, 8, 96, 96
Microsoft JhengHei Light, 12, 9, 96, 96
Microsoft JhengHei Light, 13, 10, 96, 96
Microsoft JhengHei Light, 14, 10, 96, 96
Microsoft JhengHei Light, 15, 11, 96, 96
Microsoft JhengHei Light, 16, 12, 96, 96
Microsoft JhengHei Light, 17, 13, 96, 96
Microsoft JhengHei Light, 18, 13, 96, 96
Microsoft JhengHei Light, 19, 14, 96, 96
Microsoft JhengHei Light, 20, 15, 96, 96
Microsoft JhengHei Light, 21, 16, 96, 96
Microsoft JhengHei Light, 22, 16, 96, 96
Microsoft JhengHei Light, 23, 17, 96, 96
Microsoft JhengHei Light, 24, 18, 96, 96
Microsoft JhengHei Light, 25, 19, 96, 96
Microsoft JhengHei UI, 2, 2, 96, 96
Microsoft JhengHei UI, 3, 2, 96, 96
Microsoft JhengHei UI, 4, 3, 96, 96
Microsoft JhengHei UI, 5, 4, 96, 96
Microsoft JhengHei UI, 6, 5, 96, 96
Microsoft JhengHei UI, 7, 5, 96, 96
Microsoft JhengHei UI, 8, 6, 96, 96
Microsoft JhengHei UI, 9, 7, 96, 96
Microsoft JhengHei UI, 10, 8, 96, 96
Microsoft JhengHei UI, 11, 9, 96, 96
Microsoft JhengHei UI, 12, 9, 96, 96
Microsoft JhengHei UI, 13, 10, 96, 96
Microsoft JhengHei UI, 14, 11, 96, 96
Microsoft JhengHei UI, 15, 12, 96, 96
Microsoft JhengHei UI, 16, 12, 96, 96
Microsoft JhengHei UI, 17, 13, 96, 96
Microsoft JhengHei UI, 18, 14, 96, 96
Microsoft JhengHei UI, 19, 15, 96, 96
Microsoft JhengHei UI, 20, 15, 96, 96
Microsoft JhengHei UI, 21, 16, 96, 96
Microsoft JhengHei UI, 22, 17, 96, 96
Microsoft JhengHei UI, 23, 18, 96, 96
Microsoft JhengHei UI, 24, 19, 96, 96
Microsoft JhengHei UI, 25, 19, 96, 96
Microsoft JhengHei UI Light, 2, 1, 96, 96
Microsoft JhengHei UI Light, 3, 2, 96, 96
Microsoft JhengHei UI Light, 4, 3, 96, 96
Microsoft JhengHei UI Light, 5, 4, 96, 96
Microsoft JhengHei UI Light, 6, 4, 96, 96
Microsoft JhengHei UI Light, 7, 5, 96, 96
Microsoft JhengHei UI Light, 8, 6, 96, 96
Microsoft JhengHei UI Light, 9, 7, 96, 96
Microsoft JhengHei UI Light, 10, 7, 96, 96
Microsoft JhengHei UI Light, 11, 8, 96, 96
Microsoft JhengHei UI Light, 12, 9, 96, 96
Microsoft JhengHei UI Light, 13, 10, 96, 96
Microsoft JhengHei UI Light, 14, 10, 96, 96
Microsoft JhengHei UI Light, 15, 11, 96, 96
Microsoft JhengHei UI Light, 16, 12, 96, 96
Microsoft JhengHei UI Light, 17, 13, 96, 96
Microsoft JhengHei UI Light, 18, 13, 96, 96
Microsoft JhengHei UI Light, 19, 14, 96, 96
Microsoft JhengHei UI Light, 20, 15, 96, 96
Microsoft JhengHei UI Light, 21, 16, 96, 96
Microsoft JhengHei UI Light, 22, 16, 96, 96
Microsoft JhengHei UI Light, 23, 17, 96, 96
Microsoft JhengHei UI Light, 24, 18, 96, 96
Microsoft JhengHei UI Light, 25, 19, 96, 96
Microsoft New Tai Lue, 2, 1, 96, 96
Microsoft New Tai Lue, 3, 2, 96, 96
Microsoft New Tai Lue, 4, 3, 96, 96
Microsoft New Tai Lue, 5, 4, 96, 96
Microsoft New Tai Lue, 6, 4, 96, 96
Microsoft New Tai Lue, 7, 5, 96, 96
Microsoft New Tai Lue, 8, 6, 96, 96
Microsoft New Tai Lue, 9, 6, 96, 96
Microsoft New Tai Lue, 10, 7, 96, 96
Microsoft New Tai Lue, 11, 8, 96, 96
Microsoft New Tai Lue, 12, 9, 96, 96
Microsoft New Tai Lue, 13, 9, 96, 96
Microsoft New Tai Lue, 14, 10, 96, 96
Microsoft New Tai Lue, 15, 11, 96, 96
Microsoft New Tai Lue, 16, 11, 96, 96
Microsoft New Tai Lue, 17, 12, 96, 96
Microsoft New Tai Lue, 18, 13, 96, 96
Microsoft New Tai Lue, 19, 14, 96, 96
Microsoft New Tai Lue, 20, 14, 96, 96
Microsoft New Tai Lue, 21, 15, 96, 96
Microsoft New Tai Lue, 22, 16, 96, 96
Microsoft New Tai Lue, 23, 17, 96, 96
Microsoft New Tai Lue, 24, 17, 96, 96
Microsoft New Tai Lue, 25, 18, 96, 96
Microsoft PhagsPa, 2, 1, 96, 96
Microsoft PhagsPa, 3, 2, 96, 96
Microsoft PhagsPa, 4, 3, 96, 96
Microsoft PhagsPa, 5, 4, 96, 96
Microsoft PhagsPa, 6, 4, 96, 96
Microsoft PhagsPa, 7, 5, 96, 96
Microsoft PhagsPa, 8, 6, 96, 96
Microsoft PhagsPa, 9, 6, 96, 96
Microsoft PhagsPa, 10, 7, 96, 96
Microsoft PhagsPa, 11, 8, 96, 96
Microsoft PhagsPa, 12, 9, 96, 96
Microsoft PhagsPa, 13, 9, 96, 96
Microsoft PhagsPa, 14, 10, 96, 96
Microsoft PhagsPa, 15, 11, 96, 96
Microsoft PhagsPa, 16, 11, 96, 96
Microsoft PhagsPa, 17, 12, 96, 96
Microsoft PhagsPa, 18, 13, 96, 96
Microsoft PhagsPa, 19, 14, 96, 96
Microsoft PhagsPa, 20, 14, 96, 96
Microsoft PhagsPa, 21, 15, 96, 96
Microsoft PhagsPa, 22, 16, 96, 96
Microsoft PhagsPa, 23, 17, 96, 96
Microsoft PhagsPa, 24, 17, 96, 96
Microsoft PhagsPa, 25, 18, 96, 96
Microsoft Sans Serif, 2, 1, 96, 96
Microsoft Sans Serif, 3, 2, 96, 96
Microsoft Sans Serif, 4, 3, 96, 96
Microsoft Sans Serif, 5, 4, 96, 96
Microsoft Sans Serif, 6, 4, 96, 96
Microsoft Sans Serif, 7, 5, 96, 96
Microsoft Sans Serif, 8, 6, 96, 96
Microsoft Sans Serif, 9, 7, 96, 96
Microsoft Sans Serif, 10, 7, 96, 96
Microsoft Sans Serif, 11, 8, 96, 96
Microsoft Sans Serif, 12, 9, 96, 96
Microsoft Sans Serif, 13, 10, 96, 96
Microsoft Sans Serif, 14, 10, 96, 96
Microsoft Sans Serif, 15, 11, 96, 96
Microsoft Sans Serif, 16, 12, 96, 96
Microsoft Sans Serif, 17, 13, 96, 96
Microsoft Sans Serif, 18, 13, 96, 96
Microsoft Sans Serif, 19, 14, 96, 96
Microsoft Sans Serif, 20, 15, 96, 96
Microsoft Sans Serif, 21, 16, 96, 96
Microsoft Sans Serif, 22, 16, 96, 96
Microsoft Sans Serif, 23, 17, 96, 96
Microsoft Sans Serif, 24, 18, 96, 96
Microsoft Sans Serif, 25, 19, 96, 96
Microsoft Tai Le, 2, 1, 96, 96
Microsoft Tai Le, 3, 2, 96, 96
Microsoft Tai Le, 4, 3, 96, 96
Microsoft Tai Le, 5, 4, 96, 96
Microsoft Tai Le, 6, 4, 96, 96
Microsoft Tai Le, 7, 5, 96, 96
Microsoft Tai Le, 8, 6, 96, 96
Microsoft Tai Le, 9, 6, 96, 96
Microsoft Tai Le, 10, 7, 96, 96
Microsoft Tai Le, 11, 8, 96, 96
Microsoft Tai Le, 12, 9, 96, 96
Microsoft Tai Le, 13, 9, 96, 96
Microsoft Tai Le, 14, 10, 96, 96
Microsoft Tai Le, 15, 11, 96, 96
Microsoft Tai Le, 16, 11, 96, 96
Microsoft Tai Le, 17, 12, 96, 96
Microsoft Tai Le, 18, 13, 96, 96
Microsoft Tai Le, 19, 14, 96, 96
Microsoft Tai Le, 20, 14, 96, 96
Microsoft Tai Le, 21, 15, 96, 96
Microsoft Tai Le, 22, 16, 96, 96
Microsoft Tai Le, 23, 17, 96, 96
Microsoft Tai Le, 24, 17, 96, 96
Microsoft Tai Le, 25, 18, 96, 96
Microsoft Uighur, 2, 1, 96, 96
Microsoft Uighur, 3, 1, 96, 96
Microsoft Uighur, 4, 2, 96, 96
Microsoft Uighur, 5, 2, 96, 96
Microsoft Uighur, 6, 3, 96, 96
Microsoft Uighur, 7, 3, 96, 96
Microsoft Uighur, 8, 4, 96, 96
Microsoft Uighur, 9, 4, 96, 96
Microsoft Uighur, 10, 5, 96, 96
Microsoft Uighur, 11, 5, 96, 96
Microsoft Uighur, 12, 6, 96, 96
Microsoft Uighur, 13, 6, 96, 96
Microsoft Uighur, 14, 6, 96, 96
Microsoft Uighur, 15, 7, 96, 96
Microsoft Uighur, 16, 7, 96, 96
Microsoft Uighur, 17, 8, 96, 96
Microsoft Uighur, 18, 8, 96, 96
Microsoft Uighur, 19, 9, 96, 96
Microsoft Uighur, 20, 9, 96, 96
Microsoft Uighur, 21, 10, 96, 96
Microsoft Uighur, 22, 10, 96, 96
Microsoft Uighur, 23, 11, 96, 96
Microsoft Uighur, 24, 11, 96, 96
Microsoft Uighur, 25, 12, 96, 96
Microsoft YaHei, 2, 2, 96, 96
Microsoft YaHei, 3, 2, 96, 96
Microsoft YaHei, 4, 3, 96, 96
Microsoft YaHei, 5, 4, 96, 96
Microsoft YaHei, 6, 5, 96, 96
Microsoft YaHei, 7, 5, 96, 96
Microsoft YaHei, 8, 6, 96, 96
Microsoft YaHei, 9, 7, 96, 96
Microsoft YaHei, 10, 8, 96, 96
Microsoft YaHei, 11, 9, 96, 96
Microsoft YaHei, 12, 9, 96, 96
Microsoft YaHei, 13, 10, 96, 96
Microsoft YaHei, 14, 11, 96, 96
Microsoft YaHei, 15, 12, 96, 96
Microsoft YaHei, 16, 13, 96, 96
Microsoft YaHei, 17, 13, 96, 96
Microsoft YaHei, 18, 14, 96, 96
Microsoft YaHei, 19, 15, 96, 96
Microsoft YaHei, 20, 16, 96, 96
Microsoft YaHei, 21, 16, 96, 96
Microsoft YaHei, 22, 17, 96, 96
Microsoft YaHei, 23, 18, 96, 96
Microsoft YaHei, 24, 19, 96, 96
Microsoft YaHei, 25, 20, 96, 96
Microsoft YaHei Light, 2, 1, 96, 96
Microsoft YaHei Light, 3, 2, 96, 96
Microsoft YaHei Light, 4, 3, 96, 96
Microsoft YaHei Light, 5, 4, 96, 96
Microsoft YaHei Light, 6, 4, 96, 96
Microsoft YaHei Light, 7, 5, 96, 96
Microsoft YaHei Light, 8, 6, 96, 96
Microsoft YaHei Light, 9, 7, 96, 96
Microsoft YaHei Light, 10, 7, 96, 96
Microsoft YaHei Light, 11, 8, 96, 96
Microsoft YaHei Light, 12, 9, 96, 96
Microsoft YaHei Light, 13, 10, 96, 96
Microsoft YaHei Light, 14, 10, 96, 96
Microsoft YaHei Light, 15, 11, 96, 96
Microsoft YaHei Light, 16, 12, 96, 96
Microsoft YaHei Light, 17, 13, 96, 96
Microsoft YaHei Light, 18, 13, 96, 96
Microsoft YaHei Light, 19, 14, 96, 96
Microsoft YaHei Light, 20, 15, 96, 96
Microsoft YaHei Light, 21, 16, 96, 96
Microsoft YaHei Light, 22, 16, 96, 96
Microsoft YaHei Light, 23, 17, 96, 96
Microsoft YaHei Light, 24, 18, 96, 96
Microsoft YaHei Light, 25, 19, 96, 96
Microsoft YaHei UI, 2, 2, 96, 96
Microsoft YaHei UI, 3, 2, 96, 96
Microsoft YaHei UI, 4, 3, 96, 96
Microsoft YaHei UI, 5, 4, 96, 96
Microsoft YaHei UI, 6, 5, 96, 96
Microsoft YaHei UI, 7, 5, 96, 96
Microsoft YaHei UI, 8, 6, 96, 96
Microsoft YaHei UI, 9, 7, 96, 96
Microsoft YaHei UI, 10, 8, 96, 96
Microsoft YaHei UI, 11, 9, 96, 96
Microsoft YaHei UI, 12, 9, 96, 96
Microsoft YaHei UI, 13, 10, 96, 96
Microsoft YaHei UI, 14, 11, 96, 96
Microsoft YaHei UI, 15, 12, 96, 96
Microsoft YaHei UI, 16, 13, 96, 96
Microsoft YaHei UI, 17, 13, 96, 96
Microsoft YaHei UI, 18, 14, 96, 96
Microsoft YaHei UI, 19, 15, 96, 96
Microsoft YaHei UI, 20, 16, 96, 96
Microsoft YaHei UI, 21, 16, 96, 96
Microsoft YaHei UI, 22, 17, 96, 96
Microsoft YaHei UI, 23, 18, 96, 96
Microsoft YaHei UI, 24, 19, 96, 96
Microsoft YaHei UI, 25, 20, 96, 96
Microsoft YaHei UI Light, 2, 1, 96, 96
Microsoft YaHei UI Light, 3, 2, 96, 96
Microsoft YaHei UI Light, 4, 3, 96, 96
Microsoft YaHei UI Light, 5, 4, 96, 96
Microsoft YaHei UI Light, 6, 4, 96, 96
Microsoft YaHei UI Light, 7, 5, 96, 96
Microsoft YaHei UI Light, 8, 6, 96, 96
Microsoft YaHei UI Light, 9, 7, 96, 96
Microsoft YaHei UI Light, 10, 7, 96, 96
Microsoft YaHei UI Light, 11, 8, 96, 96
Microsoft YaHei UI Light, 12, 9, 96, 96
Microsoft YaHei UI Light, 13, 10, 96, 96
Microsoft YaHei UI Light, 14, 10, 96, 96
Microsoft YaHei UI Light, 15, 11, 96, 96
Microsoft YaHei UI Light, 16, 12, 96, 96
Microsoft YaHei UI Light, 17, 13, 96, 96
Microsoft YaHei UI Light, 18, 13, 96, 96
Microsoft YaHei UI Light, 19, 14, 96, 96
Microsoft YaHei UI Light, 20, 15, 96, 96
Microsoft YaHei UI Light, 21, 16, 96, 96
Microsoft YaHei UI Light, 22, 16, 96, 96
Microsoft YaHei UI Light, 23, 17, 96, 96
Microsoft YaHei UI Light, 24, 18, 96, 96
Microsoft YaHei UI Light, 25, 19, 96, 96
Microsoft Yi Baiti, 2, 1, 96, 96
Microsoft Yi Baiti, 3, 2, 96, 96
Microsoft Yi Baiti, 4, 3, 96, 96
Microsoft Yi Baiti, 5, 3, 96, 96
Microsoft Yi Baiti, 6, 4, 96, 96
Microsoft Yi Baiti, 7, 5, 96, 96
Microsoft Yi Baiti, 8, 5, 96, 96
Microsoft Yi Baiti, 9, 6, 96, 96
Microsoft Yi Baiti, 10, 7, 96, 96
Microsoft Yi Baiti, 11, 8, 96, 96
Microsoft Yi Baiti, 12, 8, 96, 96
Microsoft Yi Baiti, 13, 9, 96, 96
Microsoft Yi Baiti, 14, 10, 96, 96
Microsoft Yi Baiti, 15, 10, 96, 96
Microsoft Yi Baiti, 16, 11, 96, 96
Microsoft Yi Baiti, 17, 12, 96, 96
Microsoft Yi Baiti, 18, 12, 96, 96
Microsoft Yi Baiti, 19, 13, 96, 96
Microsoft Yi Baiti, 20, 14, 96, 96
Microsoft Yi Baiti, 21, 14, 96, 96
Microsoft Yi Baiti, 22, 15, 96, 96
Microsoft Yi Baiti, 23, 16, 96, 96
Microsoft Yi Baiti, 24, 16, 96, 96
Microsoft Yi Baiti, 25, 17, 96, 96
MingLiU-ExtB, 2, 1, 96, 96
MingLiU-ExtB, 3, 2, 96, 96
MingLiU-ExtB, 4, 3, 96, 96
MingLiU-ExtB, 5, 3, 96, 96
MingLiU-ExtB, 6, 4, 96, 96
MingLiU-ExtB, 7, 5, 96, 96
MingLiU-ExtB, 8, 5, 96, 96
MingLiU-ExtB, 9, 6, 96, 96
MingLiU-ExtB, 10, 7, 96, 96
MingLiU-ExtB, 11, 7, 96, 96
MingLiU-ExtB, 12, 8, 96, 96
MingLiU-ExtB, 13, 9, 96, 96
MingLiU-ExtB, 14, 9, 96, 96
MingLiU-ExtB, 15, 10, 96, 96
MingLiU-ExtB, 16, 11, 96, 96
MingLiU-ExtB, 17, 11, 96, 96
MingLiU-ExtB, 18, 12, 96, 96
MingLiU-ExtB, 19, 13, 96, 96
MingLiU-ExtB, 20, 13, 96, 96
MingLiU-ExtB, 21, 14, 96, 96
MingLiU-ExtB, 22, 15, 96, 96
MingLiU-ExtB, 23, 15, 96, 96
MingLiU-ExtB, 24, 16, 96, 96
MingLiU-ExtB, 25, 17, 96, 96
MingLiU_HKSCS-ExtB, 2, 1, 96, 96
MingLiU_HKSCS-ExtB, 3, 2, 96, 96
MingLiU_HKSCS-ExtB, 4, 3, 96, 96
MingLiU_HKSCS-ExtB, 5, 3, 96, 96
MingLiU_HKSCS-ExtB, 6, 4, 96, 96
MingLiU_HKSCS-ExtB, 7, 5, 96, 96
MingLiU_HKSCS-ExtB, 8, 5, 96, 96
MingLiU_HKSCS-ExtB, 9, 6, 96, 96
MingLiU_HKSCS-ExtB, 10, 7, 96, 96
MingLiU_HKSCS-ExtB, 11, 7, 96, 96
MingLiU_HKSCS-ExtB, 12, 8, 96, 96
MingLiU_HKSCS-ExtB, 13, 9, 96, 96
MingLiU_HKSCS-ExtB, 14, 9, 96, 96
MingLiU_HKSCS-ExtB, 15, 10, 96, 96
MingLiU_HKSCS-ExtB, 16, 11, 96, 96
MingLiU_HKSCS-ExtB, 17, 11, 96, 96
MingLiU_HKSCS-ExtB, 18, 12, 96, 96
MingLiU_HKSCS-ExtB, 19, 13, 96, 96
MingLiU_HKSCS-ExtB, 20, 13, 96, 96
MingLiU_HKSCS-ExtB, 21, 14, 96, 96
MingLiU_HKSCS-ExtB, 22, 15, 96, 96
MingLiU_HKSCS-ExtB, 23, 15, 96, 96
MingLiU_HKSCS-ExtB, 24, 16, 96, 96
MingLiU_HKSCS-ExtB, 25, 17, 96, 96
Mistral, 2, 1, 96, 96
Mistral, 3, 2, 96, 96
Mistral, 4, 2, 96, 96
Mistral, 5, 3, 96, 96
Mistral, 6, 4, 96, 96
Mistral, 7, 4, 96, 96
Mistral, 8, 5, 96, 96
Mistral, 9, 5, 96, 96
Mistral, 10, 6, 96, 96
Mistral, 11, 7, 96, 96
Mistral, 12, 7, 96, 96
Mistral, 13, 8, 96, 96
Mistral, 14, 8, 96, 96
Mistral, 15, 9, 96, 96
Mistral, 16, 10, 96, 96
Mistral, 17, 10, 96, 96
Mistral, 18, 11, 96, 96
Mistral, 19, 11, 96, 96
Mistral, 20, 12, 96, 96
Mistral, 21, 13, 96, 96
Mistral, 22, 13, 96, 96
Mistral, 23, 14, 96, 96
Mistral, 24, 14, 96, 96
Mistral, 25, 15, 96, 96
Modern No. 20, 2, 1, 96, 96
Modern No. 20, 3, 2, 96, 96
Modern No. 20, 4, 2, 96, 96
Modern No. 20, 5, 3, 96, 96
Modern No. 20, 6, 4, 96, 96
Modern No. 20, 7, 4, 96, 96
Modern No. 20, 8, 5, 96, 96
Modern No. 20, 9, 5, 96, 96
Modern No. 20, 10, 6, 96, 96
Modern No. 20, 11, 7, 96, 96
Modern No. 20, 12, 7, 96, 96
Modern No. 20, 13, 8, 96, 96
Modern No. 20, 14, 8, 96, 96
Modern No. 20, 15, 9, 96, 96
Modern No. 20, 16, 10, 96, 96
Modern No. 20, 17, 10, 96, 96
Modern No. 20, 18, 11, 96, 96
Modern No. 20, 19, 12, 96, 96
Modern No. 20, 20, 12, 96, 96
Modern No. 20, 21, 13, 96, 96
Modern No. 20, 22, 13, 96, 96
Modern No. 20, 23, 14, 96, 96
Modern No. 20, 24, 15, 96, 96
Modern No. 20, 25, 15, 96, 96
Mongolian Baiti, 2, 1, 96, 96
Mongolian Baiti, 3, 2, 96, 96
Mongolian Baiti, 4, 3, 96, 96
Mongolian Baiti, 5, 3, 96, 96
Mongolian Baiti, 6, 4, 96, 96
Mongolian Baiti, 7, 5, 96, 96
Mongolian Baiti, 8, 5, 96, 96
Mongolian Baiti, 9, 6, 96, 96
Mongolian Baiti, 10, 7, 96, 96
Mongolian Baiti, 11, 7, 96, 96
Mongolian Baiti, 12, 8, 96, 96
Mongolian Baiti, 13, 9, 96, 96
Mongolian Baiti, 14, 9, 96, 96
Mongolian Baiti, 15, 10, 96, 96
Mongolian Baiti, 16, 11, 96, 96
Mongolian Baiti, 17, 11, 96, 96
Mongolian Baiti, 18, 12, 96, 96
Mongolian Baiti, 19, 13, 96, 96
Mongolian Baiti, 20, 13, 96, 96
Mongolian Baiti, 21, 14, 96, 96
Mongolian Baiti, 22, 15, 96, 96
Mongolian Baiti, 23, 15, 96, 96
Mongolian Baiti, 24, 16, 96, 96
Mongolian Baiti, 25, 17, 96, 96
Monotype Corsiva, 2, 1, 96, 96
Monotype Corsiva, 3, 2, 96, 96
Monotype Corsiva, 4, 2, 96, 96
Monotype Corsiva, 5, 3, 96, 96
Monotype Corsiva, 6, 4, 96, 96
Monotype Corsiva, 7, 4, 96, 96
Monotype Corsiva, 8, 5, 96, 96
Monotype Corsiva, 9, 5, 96, 96
Monotype Corsiva, 10, 6, 96, 96
Monotype Corsiva, 11, 6, 96, 96
Monotype Corsiva, 12, 7, 96, 96
Monotype Corsiva, 13, 8, 96, 96
Monotype Corsiva, 14, 8, 96, 96
Monotype Corsiva, 15, 9, 96, 96
Monotype Corsiva, 16, 9, 96, 96
Monotype Corsiva, 17, 10, 96, 96
Monotype Corsiva, 18, 11, 96, 96
Monotype Corsiva, 19, 11, 96, 96
Monotype Corsiva, 20, 12, 96, 96
Monotype Corsiva, 21, 12, 96, 96
Monotype Corsiva, 22, 13, 96, 96
Monotype Corsiva, 23, 13, 96, 96
Monotype Corsiva, 24, 14, 96, 96
Monotype Corsiva, 25, 15, 96, 96
MS Gothic, 2, 1, 96, 96
MS Gothic, 3, 2, 96, 96
MS Gothic, 4, 3, 96, 96
MS Gothic, 5, 3, 96, 96
MS Gothic, 6, 4, 96, 96
MS Gothic, 7, 5, 96, 96
MS Gothic, 8, 5, 96, 96
MS Gothic, 9, 6, 96, 96
MS Gothic, 10, 7, 96, 96
MS Gothic, 11, 7, 96, 96
MS Gothic, 12, 8, 96, 96
MS Gothic, 13, 9, 96, 96
MS Gothic, 14, 9, 96, 96
MS Gothic, 15, 10, 96, 96
MS Gothic, 16, 11, 96, 96
MS Gothic, 17, 11, 96, 96
MS Gothic, 18, 12, 96, 96
MS Gothic, 19, 13, 96, 96
MS Gothic, 20, 13, 96, 96
MS Gothic, 21, 14, 96, 96
MS Gothic, 22, 15, 96, 96
MS Gothic, 23, 15, 96, 96
MS Gothic, 24, 16, 96, 96
MS Gothic, 25, 17, 96, 96
MS Outlook, 2, 1, 96, 96
MS Outlook, 3, 2, 96, 96
MS Outlook, 4, 3, 96, 96
MS Outlook, 5, 3, 96, 96
MS Outlook, 6, 4, 96, 96
MS Outlook, 7, 5, 96, 96
MS Outlook, 8, 5, 96, 96
MS Outlook, 9, 6, 96, 96
MS Outlook, 10, 7, 96, 96
MS Outlook, 11, 7, 96, 96
MS Outlook, 12, 8, 96, 96
MS Outlook, 13, 9, 96, 96
MS Outlook, 14, 9, 96, 96
MS Outlook, 15, 10, 96, 96
MS Outlook, 16, 11, 96, 96
MS Outlook, 17, 11, 96, 96
MS Outlook, 18, 12, 96, 96
MS Outlook, 19, 13, 96, 96
MS Outlook, 20, 13, 96, 96
MS Outlook, 21, 14, 96, 96
MS Outlook, 22, 15, 96, 96
MS Outlook, 23, 15, 96, 96
MS Outlook, 24, 16, 96, 96
MS Outlook, 25, 17, 96, 96
MS PGothic, 2, 1, 96, 96
MS PGothic, 3, 2, 96, 96
MS PGothic, 4, 3, 96, 96
MS PGothic, 5, 3, 96, 96
MS PGothic, 6, 4, 96, 96
MS PGothic, 7, 5, 96, 96
MS PGothic, 8, 5, 96, 96
MS PGothic, 9, 6, 96, 96
MS PGothic, 10, 7, 96, 96
MS PGothic, 11, 7, 96, 96
MS PGothic, 12, 8, 96, 96
MS PGothic, 13, 9, 96, 96
MS PGothic, 14, 9, 96, 96
MS PGothic, 15, 10, 96, 96
MS PGothic, 16, 11, 96, 96
MS PGothic, 17, 11, 96, 96
MS PGothic, 18, 12, 96, 96
MS PGothic, 19, 13, 96, 96
MS PGothic, 20, 13, 96, 96
MS PGothic, 21, 14, 96, 96
MS PGothic, 22, 15, 96, 96
MS PGothic, 23, 15, 96, 96
MS PGothic, 24, 16, 96, 96
MS PGothic, 25, 17, 96, 96
MS Reference Sans Serif, 2, 2, 96, 96
MS Reference Sans Serif, 3, 3, 96, 96
MS Reference Sans Serif, 4, 3, 96, 96
MS Reference Sans Serif, 5, 4, 96, 96
MS Reference Sans Serif, 6, 5, 96, 96
MS Reference Sans Serif, 7, 6, 96, 96
MS Reference Sans Serif, 8, 7, 96, 96
MS Reference Sans Serif, 9, 8, 96, 96
MS Reference Sans Serif, 10, 8, 96, 96
MS Reference Sans Serif, 11, 9, 96, 96
MS Reference Sans Serif, 12, 10, 96, 96
MS Reference Sans Serif, 13, 11, 96, 96
MS Reference Sans Serif, 14, 12, 96, 96
MS Reference Sans Serif, 15, 13, 96, 96
MS Reference Sans Serif, 16, 14, 96, 96
MS Reference Sans Serif, 17, 14, 96, 96
MS Reference Sans Serif, 18, 15, 96, 96
MS Reference Sans Serif, 19, 16, 96, 96
MS Reference Sans Serif, 20, 17, 96, 96
MS Reference Sans Serif, 21, 18, 96, 96
MS Reference Sans Serif, 22, 19, 96, 96
MS Reference Sans Serif, 23, 19, 96, 96
MS Reference Sans Serif, 24, 20, 96, 96
MS Reference Sans Serif, 25, 21, 96, 96
MS Reference Specialty, 2, 2, 96, 96
MS Reference Specialty, 3, 2, 96, 96
